season,session,round,position,number,driver,team,col_5,col_6,col_7,col_8
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",812F. ColapintoCOLMP Motorsport,10,1:59.595,0.865,0.057,210.831,11:40:30,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",97J. CrawfordCRADAMS Lucas Oil,12,1:59.631,0.901,0.036,210.768,11:40:25,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",1010G. BortoletoBORInvicta Racing,8,1:59.701,0.971,0.070,210.644,11:43:04,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",1122R. VerschoorVERTrident,8,1:59.822,1.092,0.121,210.432,11:40:14,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",126R. MiyataMIYRodin Motorsport,12,1:59.913,1.183,0.091,210.272,11:45:35,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",1314E. FittipaldiFITVan Amersfoort Racing,11,2:00.012,1.282,0.099,210.098,11:45:27,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",145Z. MaloneyMALRodin Motorsport,9,2:00.187,1.457,0.175,209.793,11:45:08,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",1521J. MartíJMACampos Racing,9,2:00.196,1.466,0.009,209.777,11:45:17,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",1625T. BarnardBARAIX Racing,7,2:00.226,1.496,0.030,209.725,11:40:12,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",178J. CorreaJCODAMS Lucas Oil,11,2:00.258,1.528,0.032,209.669,11:45:22,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",1824J. DürksenDURAIX Racing,12,2:00.429,1.699,0.171,209.371,11:38:41,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",199K. MainiMAIInvicta Racing,8,2:00.516,1.786,0.087,209.220,11:45:16,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",203O. BearmanBEAPREMA Racing,8,2:00.688,1.958,0.172,208.922,11:37:53,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",2115R. VillagómezVILVan Amersfoort Racing,5,2:03.606,4.876,2.918,203.990,11:17:49,
2024,race,"ROUND 10

26
-
28
July

Spa-Francorchamps
Results",2223R. StanekSTATrident,5,3:03.611,64.881,60.005,137.325,11:48:44,
2024,race,"ROUND 11

30
-
01
August

Monza
Results","1
10
G. Bortoleto
Invicta Racing",30,50:30.337,-,-,206.093,1:32.942,30
2024,race,"ROUND 11

30
-
01
August

Monza
Results","2
5
Z. Maloney
Rodin Motorsport",30,50:39.773,9.436,9.436,205.453,1:33.622,25
2024,race,"ROUND 11

30
-
01
August

Monza
Results","3
22
R. Verschoor
Trident",30,50:41.965,11.628,2.192,205.305,1:33.513,27
2024,race,"ROUND 11

30
-
01
August

Monza
Results","4
4
A. Antonelli
PREMA Racing",30,50:44.510,14.173,2.545,205.133,1:33.612,27
2024,race,"ROUND 11

30
-
01
August

Monza
Results","5
24
J. Dürksen
AIX Racing",30,50:44.895,14.558,0.385,205.107,1:32.930,20
2024,race,"ROUND 11

30
-
01
August

Monza
Results","6
1
V. Martins
ART Grand Prix",30,50:45.384,15.047,0.489,205.074,1:33.704,29
2024,race,"ROUND 11

30
-
01
August

Monza
Results","7
3
O. Bearman
PREMA Racing",30,50:45.736,15.399,0.352,205.051,1:33.472,29
2024,race,"ROUND 11

30
-
01
August

Monza
Results","8
15
R. Villagómez
Van Amersfoort Racing",30,50:46.090,15.753,0.354,205.027,1:33.572,28
2024,race,"ROUND 11

30
-
01
August

Monza
Results","9
7
J. Crawford
DAMS Lucas Oil",30,50:47.391,17.054,1.301,204.939,1:33.482,27
2024,race,"ROUND 11

30
-
01
August

Monza
Results","10
14
E. Fittipaldi
Van Amersfoort Racing",30,50:47.709,17.372,0.318,204.918,1:33.569,25
2024,race,"ROUND 11

30
-
01
August

Monza
Results","11
20
I. Hadjar
Campos Racing",30,50:48.201,17.864,0.492,204.885,1:33.584,30
2024,race,"ROUND 11

30
-
01
August

Monza
Results","12
21
J. Martí
Campos Racing",30,50:48.937,18.600,0.736,204.835,1:33.470,29
2024,race,"ROUND 11

30
-
01
August

Monza
Results","13
2
Z. O'Sullivan
ART Grand Prix",30,50:55.761,25.424,6.824,204.378,1:33.840,29
2024,race,"ROUND 11

30
-
01
August

Monza
Results","14
6
R. Miyata
Rodin Motorsport",30,51:02.057,31.720,6.296,203.958,1:33.550,27
2024,race,"ROUND 11

30
-
01
August

Monza
Results","15
9
K. Maini
Invicta Racing",30,51:17.318,46.981,15.261,202.946,1:32.717,30
2024,race,"ROUND 11

30
-
01
August

Monza
Results","16
12
O. Goethe
MP Motorsport",30,51:21.942,51.605,4.624,202.642,1:33.024,27
2024,race,"ROUND 11

30
-
01
August

Monza
Results","17
23
R. Stanek
Trident",30,51:32.792,62.455,10.850,201.931,1:33.699,27
2024,race,"ROUND 11

30
-
01
August

Monza
Results","18
16
A. Cordeel
Hitech Pulse-Eight",30,51:52.031,81.694,19.239,200.682,1:34.251,26
2024,race,"ROUND 11

30
-
01
August

Monza
Results","19
25
N. Koolen
AIX Racing",30,51:57.110,86.773,5.079,200.355,1:34.228,28
2024,race,"ROUND 11

30
-
01
August

Monza
Results","DNF
8
J. Correa
DAMS Lucas Oil",16,29:21.465,DNF,-,188.799,1:34.826,5
2024,race,"ROUND 11

30
-
01
August

Monza
Results","DNF
11
D. Hauger
MP Motorsport",7,12:48.051,DNF,-,188.621,1:34.233,5
2024,race,"ROUND 11

30
-
01
August

Monza
Results","DNF
17
P. Aron
Hitech Pulse-Eight",-,-,DNF,-,-,-,-
2024,race,"ROUND 11

30
-
01
August

Monza
Results",13O. BearmanBEAPREMA Racing,21,35:37.225,-,-,204.395,1:33.272,20
2024,race,"ROUND 11

30
-
01
August

Monza
Results",21V. MartinsVMAART Grand Prix,21,35:38.919,1.694,1.694,204.233,1:33.086,21
2024,race,"ROUND 11

30
-
01
August

Monza
Results",324J. DürksenDURAIX Racing,21,35:44.479,7.254,5.560,203.703,1:33.718,16
2024,race,"ROUND 11

30
-
01
August

Monza
Results",421J. MartíJMACampos Racing,21,35:50.105,12.880,5.626,203.170,1:33.902,15
2024,race,"ROUND 11

30
-
01
August

Monza
Results",55Z. MaloneyMALRodin Motorsport,21,35:50.667,13.442,0.562,203.117,1:33.864,16
2024,race,"ROUND 11

30
-
01
August

Monza
Results",67J. CrawfordCRADAMS Lucas Oil,21,35:50.711,13.486,0.044,203.113,1:33.636,21
2024,race,"ROUND 11

30
-
01
August

Monza
Results",714E. FittipaldiFITVan Amersfoort Racing,21,35:50.812,13.587,0.101,203.103,1:33.951,16
2024,race,"ROUND 11

30
-
01
August

Monza
Results",810G. BortoletoBORInvicta Racing,21,35:52.065,14.840,0.000,202.985,1:33.567,12
2024,race,"ROUND 11

30
-
01
August

Monza
Results",811D. HaugerHAUMP Motorsport,21,35:52.065,14.840,1.253,202.985,1:33.847,16
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1020I. HadjarHADCampos Racing,21,35:53.351,16.126,1.286,202.864,1:33.565,18
2024,race,"ROUND 11

30
-
01
August

Monza
Results",119K. MainiMAIInvicta Racing,21,35:54.345,17.120,0.994,202.770,1:33.701,17
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1216A. CordeelACOHitech Pulse-Eight,21,35:56.389,19.164,2.044,202.578,1:33.607,20
2024,race,"ROUND 11

30
-
01
August

Monza
Results",136R. MiyataMIYRodin Motorsport,21,36:00.033,22.808,3.644,202.236,1:33.904,16
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1422R. VerschoorVERTrident,21,36:00.601,23.376,0.568,202.183,1:33.716,20
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1523R. StanekSTATrident,21,36:02.215,24.990,1.614,202.032,1:34.273,17
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1615R. VillagómezVILVan Amersfoort Racing,21,36:06.666,29.441,4.451,201.617,1:34.557,14
2024,race,"ROUND 11

30
-
01
August

Monza
Results",178J. CorreaJCODAMS Lucas Oil,21,36:06.938,29.713,0.272,201.592,1:34.095,18
2024,race,"ROUND 11

30
-
01
August

Monza
Results",184A. AntonelliANTPREMA Racing,21,36:09.735,32.510,2.797,201.332,1:34.716,21
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1925N. KoolenKOOAIX Racing,21,36:26.045,48.820,16.310,199.830,1:34.862,20
2024,race,"ROUND 11

30
-
01
August

Monza
Results",2017P. AronAROHitech Pulse-Eight,20,37:45.833,1 LAP,1 LAP,184.403,1:33.883,16
2024,race,"ROUND 11

30
-
01
August

Monza
Results",DNF2Z. O'SullivanOSUART Grand Prix,-,-,DNF,-,-,-,-
2024,race,"ROUND 11

30
-
01
August

Monza
Results",DNF12O. GoetheGOEMP Motorsport,-,-,DNF,-,-,-,-
2024,race,"ROUND 11

30
-
01
August

Monza
Results",15Z. MaloneyMALRodin Motorsport,7,1:32.160,-,-,226.289,16:33:43,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",220I. HadjarHADCampos Racing,9,1:32.249,0.089,0.089,226.070,16:33:29,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",317P. AronAROHitech Pulse-Eight,9,1:32.322,0.162,0.073,225.891,16:33:35,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",411D. HaugerHAUMP Motorsport,9,1:32.341,0.181,0.019,225.845,16:33:40,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",51V. MartinsVMAART Grand Prix,7,1:32.348,0.188,0.007,225.828,16:34:00,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",64A. AntonelliANTPREMA Racing,8,1:32.374,0.214,0.026,225.764,16:33:58,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",721J. MartíJMACampos Racing,8,1:32.508,0.348,0.134,225.437,16:35:03,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",83O. BearmanBEAPREMA Racing,7,1:32.519,0.359,0.011,225.410,16:33:55,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",916A. CordeelACOHitech Pulse-Eight,7,1:32.612,0.452,0.093,225.184,16:35:37,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1014E. FittipaldiFITVan Amersfoort Racing,9,1:32.620,0.460,0.008,225.165,16:35:06,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1124J. DürksenDURAIX Racing,8,1:32.628,0.468,0.008,225.145,16:33:23,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1212O. GoetheGOEMP Motorsport,8,1:32.672,0.512,0.044,225.038,16:33:38,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",132Z. O'SullivanOSUART Grand Prix,8,1:32.725,0.565,0.053,224.910,16:35:36,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",147J. CrawfordCRADAMS Lucas Oil,7,1:32.780,0.620,0.055,224.776,16:35:23,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",159K. MainiMAIInvicta Racing,7,1:32.824,0.664,0.044,224.670,16:33:46,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1615R. VillagómezVILVan Amersfoort Racing,7,1:32.886,0.726,0.062,224.520,16:34:07,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",176R. MiyataMIYRodin Motorsport,8,1:32.896,0.736,0.010,224.496,16:33:48,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",188J. CorreaJCODAMS Lucas Oil,7,1:32.956,0.796,0.060,224.351,16:33:52,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1922R. VerschoorVERTrident,7,1:32.976,0.816,0.020,224.303,16:34:59,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",2023R. StanekSTATrident,13,1:33.191,1.031,0.215,223.785,16:33:27,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",2125N. KoolenKOOAIX Racing,10,1:34.241,2.081,1.050,221.292,16:34:58,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",10G. BortoletoBORInvicta Racing,3,1:51.807,19.647,17.566,186.524,16:11:40,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",15Z. MaloneyMALRodin Motorsport,20,1:32.385,-,-,225.737,11:40:15,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",210G. BortoletoBORInvicta Racing,18,1:32.530,0.145,0.145,225.384,11:41:46,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",32Z. O'SullivanOSUART Grand Prix,18,1:32.534,0.149,0.004,225.374,11:40:29,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",46R. MiyataMIYRodin Motorsport,21,1:32.705,0.320,0.171,224.958,11:40:44,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",53O. BearmanBEAPREMA Racing,17,1:32.857,0.472,0.152,224.590,11:36:26,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",61V. MartinsVMAART Grand Prix,17,1:32.866,0.481,0.009,224.568,11:40:24,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",724J. DürksenDURAIX Racing,17,1:32.953,0.568,0.087,224.358,11:30:42,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",811D. HaugerHAUMP Motorsport,17,1:33.037,0.652,0.084,224.155,11:39:02,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",920I. HadjarHADCampos Racing,15,1:33.129,0.744,0.092,223.934,11:40:27,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1017P. AronAROHitech Pulse-Eight,16,1:33.164,0.779,0.035,223.850,11:36:43,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1122R. VerschoorVERTrident,15,1:33.175,0.790,0.011,223.823,11:30:44,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1221J. MartíJMACampos Racing,18,1:33.218,0.833,0.043,223.720,11:40:17,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",137J. CrawfordCRADAMS Lucas Oil,18,1:33.309,0.924,0.091,223.502,11:36:21,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1414E. FittipaldiFITVan Amersfoort Racing,17,1:33.367,0.982,0.058,223.363,11:40:14,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1515R. VillagómezVILVan Amersfoort Racing,17,1:33.458,1.073,0.091,223.146,11:36:42,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1616A. CordeelACOHitech Pulse-Eight,16,1:33.470,1.085,0.012,223.117,11:41:16,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",1712O. GoetheGOEMP Motorsport,15,1:33.531,1.146,0.061,222.972,11:41:13,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",184A. AntonelliANTPREMA Racing,16,1:33.842,1.457,0.311,222.233,11:40:33,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",198J. CorreaJCODAMS Lucas Oil,18,1:33.966,1.581,0.124,221.939,11:36:25,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",209K. MainiMAIInvicta Racing,16,1:34.207,1.822,0.241,221.372,11:41:12,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",2125N. KoolenKOOAIX Racing,17,1:36.499,4.114,2.292,216.114,11:33:10,
2024,race,"ROUND 11

30
-
01
August

Monza
Results",DNF23R. StanekSTATrident,8,-,-,-,-,-,
2024,race,"ROUND 12

13
-
15
September

Baku
Results","1
22
R. Verschoor
Trident",17,1:10:08.415,-,-,87.208,1:56.743,15
2024,race,"ROUND 12

13
-
15
September

Baku
Results","2
1
V. Martins
ART Grand Prix",17,1:10:08.748,0.333,0.333,87.201,1:56.867,15
2024,race,"ROUND 12

13
-
15
September

Baku
Results","3
4
A. Antonelli
PREMA Racing",17,1:10:08.982,0.567,0.234,87.196,1:57.072,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","4
10
G. Bortoleto
Invicta Racing",17,1:10:09.234,0.819,0.252,87.191,1:56.417,15
2024,race,"ROUND 12

13
-
15
September

Baku
Results","5
24
J. Dürksen
AIX Racing",17,1:10:09.417,1.002,0.183,87.187,1:57.078,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","6
17
P. Aron
Hitech Pulse-Eight",17,1:10:09.627,1.212,0.210,87.183,1:57.133,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","7
2
L. Browning
ART Grand Prix",17,1:10:09.766,1.351,0.139,87.180,1:57.362,15
2024,race,"ROUND 12

13
-
15
September

Baku
Results","8
7
J. Crawford
DAMS Lucas Oil",17,1:10:09.883,1.468,0.117,87.178,1:57.057,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","9
11
D. Hauger
MP Motorsport",17,1:10:10.325,1.910,0.442,87.168,1:57.207,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","10
23
C. Mansell
Trident",17,1:10:10.578,2.163,0.253,87.163,1:57.554,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","11
14
E. Fittipaldi
Van Amersfoort Racing",17,1:10:11.068,2.653,0.490,87.153,1:57.577,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","12
16
A. Cordeel
Hitech Pulse-Eight",17,1:10:11.763,3.348,0.695,87.139,1:57.239,11
2024,race,"ROUND 12

13
-
15
September

Baku
Results","13
6
R. Miyata
Rodin Motorsport",17,1:10:11.806,3.391,0.043,87.138,1:58.805,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","14
20
I. Hadjar
Campos Racing",17,1:10:12.542,4.127,0.736,87.122,1:58.299,7
2024,race,"ROUND 12

13
-
15
September

Baku
Results","15
5
Z. Maloney
Rodin Motorsport",17,1:10:50.597,42.182,38.055,86.342,1:57.772,6
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DNF
3
G. Minì
PREMA Racing",14,1:02:42.155,DNF,-,80.320,1:56.692,14
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DNF
8
J. Correa
DAMS Lucas Oil",5,44:26.111,DNF,-,40.388,2:00.766,5
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DNF
15
R. Villagómez
Van Amersfoort Racing",-,-,DNF,-,-,-,-
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DNF
12
O. Goethe
MP Motorsport",-,-,DNF,-,-,-,-
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DNF
25
N. Koolen
AIX Racing",-,-,DNF,-,-,-,-
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DQ
9
K. Maini
Invicta Racing",-,-,DNF,-,-,-,-
2024,race,"ROUND 12

13
-
15
September

Baku
Results","DNF
21
J. Martí
Campos Racing",-,-,DNF,-,-,-,-
2024,race,"ROUND 12

13
-
15
September

Baku
Results",124J. DürksenDURAIX Racing,21,44:00.116,-,-,171.754,1:56.821,20
2024,race,"ROUND 12

13
-
15
September

Baku
Results",27J. CrawfordCRADAMS Lucas Oil,21,44:03.560,3.444,3.444,171.530,1:57.406,19
2024,race,"ROUND 12

13
-
15
September

Baku
Results",33G. MinìMINPREMA Racing,21,44:04.695,4.579,1.135,171.457,1:57.422,20
2024,race,"ROUND 12

13
-
15
September

Baku
Results",41V. MartinsVMAART Grand Prix,21,44:04.715,4.599,0.020,171.456,1:57.029,20
2024,race,"ROUND 12

13
-
15
September

Baku
Results",510G. BortoletoBORInvicta Racing,21,44:07.923,7.807,3.208,171.248,1:57.489,5
2024,race,"ROUND 12

13
-
15
September

Baku
Results",617P. AronAROHitech Pulse-Eight,21,44:08.909,8.793,0.986,171.184,1:57.426,20
2024,race,"ROUND 12

13
-
15
September

Baku
Results",74A. AntonelliANTPREMA Racing,21,44:09.409,9.293,0.500,171.152,1:56.883,20
2024,race,"ROUND 12

13
-
15
September

Baku
Results",823C. MansellMANTrident,21,44:13.552,13.436,4.143,170.885,1:57.572,10
2024,race,"ROUND 12

13
-
15
September

Baku
Results",99K. MainiMAIInvicta Racing,21,44:15.129,15.013,1.577,170.783,1:57.953,3
2024,race,"ROUND 12

13
-
15
September

Baku
Results",105Z. MaloneyMALRodin Motorsport,21,44:15.631,15.515,0.502,170.751,1:57.834,3
2024,race,"ROUND 12

13
-
15
September

Baku
Results",112L. BrowningBROART Grand Prix,21,44:15.856,15.740,0.225,170.736,1:57.399,5
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1220I. HadjarHADCampos Racing,21,44:16.324,16.208,0.468,170.706,1:57.512,9
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1314E. FittipaldiFITVan Amersfoort Racing,21,44:17.181,17.065,0.857,170.651,1:57.047,13
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1411D. HaugerHAUMP Motorsport,21,44:17.210,17.094,0.029,170.649,1:57.481,9
2024,race,"ROUND 12

13
-
15
September

Baku
Results",158J. CorreaJCODAMS Lucas Oil,21,44:18.155,18.039,0.945,170.589,1:57.644,11
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1615R. VillagómezVILVan Amersfoort Racing,21,44:20.753,20.637,2.598,170.422,1:58.057,20
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1722R. VerschoorVERTrident,21,44:22.944,22.828,2.191,170.282,1:56.629,13
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1816A. CordeelACOHitech Pulse-Eight,21,44:47.521,47.405,24.577,168.725,1:56.871,21
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1921J. MartíJMACampos Racing,21,44:52.307,52.191,4.786,168.425,1:57.908,10
2024,race,"ROUND 12

13
-
15
September

Baku
Results",2025N. KoolenKOOAIX Racing,21,44:56.359,56.243,4.052,168.172,2:01.804,21
2024,race,"ROUND 12

13
-
15
September

Baku
Results",2112O. GoetheGOEMP Motorsport,21,45:43.070,102.954,46.711,165.308,1:57.877,11
2024,race,"ROUND 12

13
-
15
September

Baku
Results",DNF6R. MiyataMIYRodin Motorsport,14,27:55.171,DNF,-,180.385,1:57.530,10
2024,race,"ROUND 12

13
-
15
September

Baku
Results",122R. VerschoorVERTrident,11,1:54.857,-,-,188.153,15:44:05,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",24A. AntonelliANTPREMA Racing,10,1:54.874,0.017,0.017,188.126,15:43:58,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",31V. MartinsVMAART Grand Prix,11,1:55.102,0.245,0.228,187.753,15:44:01,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",45Z. MaloneyMALRodin Motorsport,11,1:55.128,0.271,0.026,187.711,15:43:47,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",59K. MainiMAIInvicta Racing,10,1:55.174,0.317,0.046,187.636,15:43:44,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",610G. BortoletoBORInvicta Racing,11,1:55.330,0.473,0.156,187.382,15:43:51,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",724J. DürksenDURAIX Racing,11,1:55.331,0.474,0.001,187.380,15:44:06,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",83G. MinìMINPREMA Racing,10,1:55.442,0.585,0.111,187.200,15:43:53,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",97J. CrawfordCRADAMS Lucas Oil,10,1:55.634,0.777,0.192,186.889,15:43:50,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1023C. MansellMANTrident,11,1:55.645,0.788,0.011,186.871,15:44:07,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",112L. BrowningBROART Grand Prix,11,1:55.724,0.867,0.079,186.744,15:44:03,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1217P. AronAROHitech Pulse-Eight,10,1:55.938,1.081,0.214,186.399,15:43:38,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1311D. HaugerHAUMP Motorsport,10,1:56.136,1.279,0.198,186.081,15:43:37,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",148J. CorreaJCODAMS Lucas Oil,10,1:56.253,1.396,0.117,185.894,15:43:47,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1514E. FittipaldiFITVan Amersfoort Racing,12,1:56.686,1.829,0.033,185.204,15:15:08,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",166R. MiyataMIYRodin Motorsport,11,1:56.696,1.839,0.010,185.188,15:43:57,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1712O. GoetheGOEMP Motorsport,10,1:56.708,1.851,0.012,185.169,15:43:41,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1816A. CordeelACOHitech Pulse-Eight,10,1:56.711,1.854,0.003,185.165,15:43:43,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",1915R. VillagómezVILVan Amersfoort Racing,11,1:56.887,2.030,0.176,184.886,15:43:31,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",2020I. HadjarHADCampos Racing,10,1:56.893,2.036,0.006,184.876,15:10:50,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",2121J. MartíJMACampos Racing,10,1:57.218,2.361,0.331,184.364,15:10:55,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",2225N. KoolenKOOAIX Racing,9,2:01.644,6.787,4.426,177.656,15:44:15,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",114E. FittipaldiFITVan Amersfoort Racing,10,1:58.244,-,-,182.764,11:19:57,
2024,race,"ROUND 12

13
-
15
September

Baku
Results",29K. MainiMAIInvicta Racing,8,1:58.896,0.652,0.652,181.762,11:18:50,
